symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,fees,bars_held,exit_reason
AMCR,2019-06-21,2019-07-10,38.64416369336274,38.93536491549552,12.7188,3.7037301040623447,0.0075354515223417864,0.0,12,シグナル
ARE,2019-06-28,2019-07-12,106.65700409546608,110.50385820673321,4.0831,15.707090021714862,0.036067524527727365,0.0,9,シグナル
PAYX,2019-07-02,2019-07-22,66.50008982758006,67.71365609487658,7.4965,9.09749952278844,0.018249092150748034,0.0,13,シグナル
CHD,2019-06-28,2019-07-25,67.3791855737546,67.45470727869971,7.4059,0.5593061946530611,0.0011208462124026716,0.0,18,シグナル
LHX,2019-07-03,2019-08-01,161.09753878832962,175.81980682870483,3.1384,46.20436601791357,0.09138729338204972,0.0,20,期間満了
LEN,2019-07-03,2019-08-01,42.58474360105394,41.903740760465055,11.8725,-8.085206224891465,-0.01599170930718072,0.0,20,期間満了
FAST,2019-07-15,2019-08-01,12.909846453166155,12.920659797058978,38.8285,0.4198659233424564,0.0008376043767871819,0.0,13,シグナル
TEL,2019-07-19,2019-08-02,79.25295552996671,80.27045432345321,6.285,6.394979917062642,0.012838622694667418,0.0,10,シグナル
WDAY,2019-08-02,2019-08-05,202.57193166503905,186.21708419013046,2.4937,-40.78408314817955,-0.08073599999999997,0.0,1,損切り
J,2019-08-06,2019-08-08,64.09079097970536,65.40647239066189,7.761,10.211003430433607,0.020528400271626286,0.0,2,シグナル
CCI,2019-07-24,2019-08-09,94.46081778223582,103.97974070410815,5.3238,50.67684185146396,0.10077112548206686,0.0,12,シグナル
SJM,2019-07-16,2019-08-12,90.41650804011702,87.6380902198502,5.5608,-15.450225814939756,-0.030729098927754037,0.0,19,シグナル
PNW,2019-07-29,2019-08-13,68.27064773933547,68.03646656101331,7.3174,-1.7135973542546026,-0.0034301883177715316,0.0,11,シグナル
GRMN,2019-08-01,2019-08-13,66.87422454076828,66.32400607675724,7.5749,-4.167849843037175,-0.008227661222084235,0.0,8,シグナル
KDP,2019-07-24,2019-08-15,23.244328095625306,23.156755682853017,20.2681,-1.774926419310077,-0.0037674744742900454,0.0,16,シグナル
PYPL,2019-08-02,2019-08-26,108.34928667208546,105.84394569169223,4.6624,-11.68090178698543,-0.023122819331294224,0.0,16,シグナル
ERIE,2019-08-09,2019-08-26,194.19571930382975,186.9799387145698,2.6139,-18.861328882266548,-0.03715725874456818,0.0,11,シグナル
WDAY,2019-08-14,2019-08-28,188.32053416748045,186.5106756591797,2.6349,-4.768796183521658,-0.00961052131835597,0.0,10,シグナル
NOW,2019-08-14,2019-08-29,51.70933366699218,52.72978175964355,9.5962,9.792423986701067,0.019734311395753986,0.0,11,シグナル
ED,2019-08-02,2019-08-30,67.25751636027712,68.86636677309014,7.5109,12.083914565597183,0.023920752651568383,0.0,20,期間満了
LIN,2019-08-27,2019-09-04,167.74074378443927,170.0111102957859,3.0378,6.896919388168726,0.013534973436532611,0.0,5,シグナル
IR,2019-08-30,2019-09-04,27.555908665919006,25.33115482386737,18.7709,-41.76063189376708,-0.08073600000000002,0.0,2,損切り
CHTR,2019-08-14,2019-09-05,376.1606733398437,424.4102,1.3191,63.6459506174121,0.12826839720314154,0.0,15,シグナル
SNPS,2019-08-08,2019-09-06,127.91224555664061,145.8832,3.9715,71.37164557180182,0.14049440196405358,0.0,20,期間満了
AZO,2019-08-16,2019-09-16,1087.0889466796873,1146.1522903320313,0.464,27.405391454687674,0.05433165688303815,0.0,20,期間満了
TTD,2019-09-17,2019-09-24,21.080850375366207,19.378866839460642,25.6044,-43.578267246740495,-0.08073600000000003,0.0,5,損切り
HAS,2019-08-27,2019-09-25,83.0155575573587,89.97612396621403,5.8127,40.45968436475334,0.08384652965856423,0.0,20,期間満了
HON,2019-08-29,2019-09-25,138.4004562592089,141.98715119733544,3.4734,12.458026198088646,0.02591534041917485,0.0,18,シグナル
EG,2019-09-04,2019-09-25,207.88444857363828,228.91509983490022,2.4843,52.246446928353066,0.10116510112016545,0.0,15,シグナル
IR,2019-09-06,2019-09-25,27.50538998150133,28.14575332572638,19.1591,12.268785348342135,0.02328137665583813,0.0,13,シグナル
SYF,2019-08-29,2019-09-27,27.314891180511868,28.621280707291916,18.9173,24.713362594956152,0.04782700828448126,0.0,20,期間満了
SBUX,2019-09-12,2019-10-02,78.91138847638287,72.54039861635361,6.8104,-43.38898934274323,-0.08073600000000009,0.0,14,損切り
COO,2019-09-06,2019-10-04,76.95969316207967,73.60889832980595,6.8474,-22.944232534511116,-0.043539607482800655,0.0,20,期間満了
PSA,2019-10-03,2019-10-14,182.872823970668,185.74555259583306,2.8248,8.11488382036623,0.015708887536104447,0.0,7,シグナル
VRSN,2019-09-26,2019-10-17,186.15277974422844,182.1160759755044,2.8256,-11.406110168906594,-0.021684896536438514,0.0,15,シグナル
FICO,2019-10-01,2019-10-21,303.4926,302.9274774169922,1.7161,-0.9698068646996489,-0.0018620637966387935,0.0,14,シグナル
DIS,2019-10-01,2019-10-22,126.16444321224752,128.22580777798166,4.1282,8.509725200263688,0.016338712502906163,0.0,15,シグナル
SPGI,2019-10-04,2019-10-23,214.7839350456499,218.9234709365202,2.4262,10.043341978429453,0.019273023794775242,0.0,13,シグナル
GD,2019-10-22,2019-10-24,150.44233330971397,150.767226300705,3.4073,1.107007888203725,0.0021595848977041124,0.0,2,シグナル
WRB,2019-10-24,2019-10-25,27.63453056329647,27.016746460789534,18.5894,-11.48423579514241,-0.022355512828123116,0.0,1,シグナル
EIX,2019-10-18,2019-10-25,51.5308919000307,47.370493811589824,10.0246,-41.706326677384425,-0.08073599999999999,0.0,5,損切り
SBAC,2019-10-01,2019-10-29,218.59763544457277,208.696847428148,2.3826,-23.589617527933626,-0.04529229237218892,0.0,20,期間満了
TT,2019-10-14,2019-10-30,81.57818376105709,89.90043347642361,6.4906,54.016394002557945,0.10201562883212052,0.0,12,シグナル
CVNA,2019-10-04,2019-11-01,13.56084019088745,16.452826803588867,38.4285,111.13470754619641,0.21326013521232712,0.0,20,期間満了
BX,2019-10-04,2019-11-01,37.58167309348089,41.742092713294966,13.8664,57.690042616189885,0.11070341678150998,0.0,20,期間満了
LHX,2019-10-22,2019-11-04,173.46872248516834,175.3726224415128,3.0933,5.889333734960246,0.010975465369598376,0.0,9,シグナル
FICO,2019-10-25,2019-11-05,297.4377722167969,319.37430087890624,1.6885,37.03982864597168,0.07375165735883824,0.0,7,シグナル
WDC,2019-11-04,2019-11-14,40.2430151830793,36.99395510925821,13.3262,-43.297624355754635,-0.08073600000000003,0.0,8,損切り
NI,2019-10-23,2019-11-20,22.565014259014944,20.902576981112546,23.5389,-39.1319448408168,-0.07367322080189866,0.0,20,期間満了
SBUX,2019-10-30,2019-11-22,72.44677011464334,71.04293192386582,7.4958,-10.522890310430057,-0.019377512462681316,0.0,17,シグナル
TXN,2019-10-28,2019-11-25,99.66530606622436,97.54805720552923,4.7646,-10.087843921668025,-0.02124358961270122,0.0,20,期間満了
AMT,2019-10-30,2019-11-25,179.01437508934893,174.02393789806268,3.0037,-14.98977619146649,-0.02787729861803242,0.0,18,シグナル
UHS,2019-11-04,2019-11-25,134.74530516249357,135.69024916063435,3.98,3.760877112600383,0.007012815748951419,0.0,15,シグナル
DLTR,2019-11-21,2019-11-26,107.40585569458007,98.73433652922245,4.9644,-43.048889744501366,-0.08073600000000003,0.0,3,損切り
EXR,2019-11-01,2019-12-02,86.89376473823862,81.6357194705118,6.2342,-32.779705808062545,-0.060511191839441106,0.0,20,期間満了
WELL,2019-11-15,2019-12-03,69.23925453056059,69.24412760902342,7.786,0.03794178891166666,7.038028493920918e-05,0.0,11,シグナル
CSGP,2019-11-06,2019-12-05,55.18611188964843,58.66203243408203,9.7499,33.889877716173146,0.06298542197326999,0.0,20,期間満了
AFL,2019-12-05,2019-12-16,44.73250378252031,45.35123624093275,11.7144,7.248079510826642,0.013831831578678863,0.0,7,シグナル
ATO,2019-12-05,2019-12-23,90.27491026198106,95.11668136618944,5.8046,28.104544551487948,0.05363362965587429,0.0,12,シグナル
DG,2019-12-06,2019-12-24,141.5413505298666,141.20628387675265,3.7126,-1.243968456350899,-0.002367270425636222,0.0,12,シグナル
HD,2019-11-27,2019-12-27,186.6188627324012,187.10616485052395,2.8592,1.3932942161364963,0.0026112157741604264,0.0,20,期間満了
CINF,2019-11-27,2019-12-27,90.31345855032403,87.32911579143129,5.9082,-17.632093888090026,-0.03304427498178257,0.0,20,期間満了
ESS,2019-12-05,2020-01-03,244.8152642157173,235.3030308870244,2.1404,-20.35998421673429,-0.038854739548883944,0.0,19,シグナル
DE,2019-12-05,2020-01-06,151.09857116408656,159.68473270500556,3.468,29.776808223907096,0.056824902279153905,0.0,20,期間満了
JBHT,2019-12-06,2020-01-07,107.51011420635167,107.9775263329203,4.8878,2.2846169922421495,0.0043476107342932694,0.0,20,期間満了
CPT,2019-12-26,2020-01-08,84.18792265175117,83.86174821545343,6.3327,-2.065564852742682,-0.0038743613813465774,0.0,8,シグナル
VMRK,2019-12-27,2020-01-08,62.379237505980974,61.930440972939266,8.5515,-3.837883552306266,-0.007194646023024707,0.0,7,シグナル
CPAY,2019-12-30,2020-01-13,285.83847333984374,291.64650087890624,1.8651,10.832552163105447,0.02031926448248663,0.0,9,シグナル
INVH,2019-12-16,2020-01-15,23.811183283414493,24.577318486557946,22.1306,16.955031726686457,0.03217543597159646,0.0,20,期間満了
LEN,2019-12-23,2020-01-16,49.77576177347286,55.23261084288624,10.6799,58.27860237642801,0.1096286400245816,0.0,16,シグナル
AVY,2020-01-09,2020-01-22,113.12617540469333,116.35798430653554,4.7396,15.317481471171277,0.028568179647909468,0.0,8,シグナル
SYF,2020-01-09,2020-01-24,30.31777465260541,27.87003879825266,17.6852,-43.2886981313992,-0.08073599999999989,0.0,10,損切り
AZO,2020-01-09,2020-01-27,1152.9916022460936,1122.3213947265624,0.443,-13.586901931152283,-0.026600547185065177,0.0,11,シグナル
WMT,2020-01-15,2020-01-30,34.91930490070374,35.16153998215387,15.5762,3.7731020756833686,0.006936996086804658,0.0,10,シグナル
KIM,2020-01-06,2020-01-31,14.726564700507984,14.338971413313015,36.5329,-14.159906801765146,-0.02631932803592687,0.0,18,シグナル
HPE,2020-01-23,2020-01-31,12.312140766974645,11.31810777001218,45.2135,-44.943710908162416,-0.080736,0.0,6,損切り
CAH,2020-01-07,2020-02-03,42.128509117797925,43.60422626467164,12.6797,18.71165070721463,0.03502894305486522,0.0,18,シグナル
HWM,2020-01-14,2020-02-03,22.166684001942322,22.734680012434378,24.544,13.940894081516944,0.025623860133625897,0.0,13,シグナル
ABBV,2020-01-28,2020-02-11,65.66447711452986,73.48155574847482,7.2157,56.40569429895663,0.11904577600322108,0.0,10,シグナル
MLM,2020-01-17,2020-02-12,251.65022683051416,249.78714827151987,2.1976,-4.094301441245875,-0.007403444783099996,0.0,17,シグナル
JBL,2020-02-04,2020-02-18,39.72641398936837,36.519062229522724,13.4426,-43.115146766901034,-0.08073599999999995,0.0,9,損切り
CDW,2020-02-04,2020-02-19,123.19672010100248,123.73149306667364,4.3347,2.318080374294709,0.004340805219755138,0.0,10,シグナル
TSN,2020-01-31,2020-02-19,69.08045275463496,63.503173321036755,7.6225,-42.51281248260227,-0.08073599999999988,0.0,12,損切り
CVNA,2020-02-04,2020-02-20,17.46996417388916,21.272968914794923,30.5683,116.2513898214296,0.21768818201641094,0.0,11,シグナル
TGT,2020-01-28,2020-02-25,96.51249944185852,95.27129831146549,5.6773,-7.046671177580379,-0.01286052208336771,0.0,19,シグナル
EL,2020-01-30,2020-02-25,180.9814180474555,182.41052381994987,2.97,4.244444144308318,0.007896422670970864,0.0,17,シグナル
STX,2020-02-11,2020-02-25,44.42658823553532,40.83976320775114,12.1253,-43.491329509391505,-0.08073599999999999,0.0,9,損切り
MTD,2020-02-20,2020-02-25,764.5311188964843,702.8059344812577,0.7179,-44.31250989169115,-0.080736,0.0,3,損切り
JBL,2020-02-20,2020-02-26,36.70890226071147,33.74517232779067,14.9522,-44.31428270301842,-0.08073600000000003,0.0,4,損切り
BDX,2020-02-12,2020-02-28,175.98724827532934,161.77874179857236,3.0897,-43.900022461236006,-0.08073599999999988,0.0,11,損切り
MAS,2020-02-21,2020-02-28,40.31083903506482,37.05630313472982,13.5533,-44.10970141801022,-0.08073599999999992,0.0,5,損切り
HRL,2020-02-26,2020-02-28,36.79413257657791,33.823521488875315,14.222,-42.24803088930628,-0.08073599999999997,0.0,2,損切り
AAPL,2020-02-27,2020-02-28,67.85430813597591,62.37602271430977,7.6197,-41.742891427469544,-0.08073599999999995,0.0,1,損切り
AMGN,2020-02-27,2020-02-28,176.47524526358623,162.22733986198534,2.9297,-41.74208845507013,-0.08073599999999996,0.0,1,損切り
BLDR,2020-03-03,2020-03-06,24.10927215270996,23.511176686096192,20.6067,-12.324773851869907,-0.024807694849740162,0.0,3,シグナル
ADSK,2020-02-27,2020-03-06,184.38739749755857,169.50069657319568,2.804,-41.74230939191352,-0.08073599999999997,0.0,6,損切り
GOOG,2020-02-27,2020-03-09,67.5179856773706,62.06685358572241,7.6577,-41.74313421821432,-0.08073599999999992,0.0,7,損切り
LIN,2020-02-27,2020-03-09,181.76750627454612,167.09232488796437,2.8444,-41.74208593599309,-0.0807359999999999,0.0,7,損切り
BX,2020-03-03,2020-03-09,44.79324098850282,41.17681388405506,11.0912,-40.11051630085109,-0.08073600000000009,0.0,4,損切り
AAPL,2020-03-03,2020-03-09,73.30242830687898,67.38428345509479,6.7775,-40.11022673296736,-0.08073600000000015,0.0,4,損切り
PHM,2020-03-03,2020-03-09,39.35960850061777,36.18187114871189,12.6224,-40.11067195069671,-0.08073599999999996,0.0,4,損切り
QCOM,2020-03-03,2020-03-09,69.72281835240216,64.09367688990261,6.7007,-37.719188197770734,-0.08073600000000013,0.0,4,損切り
WMT,2020-06-17,2020-06-24,36.83539329259771,37.046504046260665,12.5894,2.6577577221644333,0.005731193148557509,0.0,5,シグナル
LLY,2020-06-17,2020-07-16,153.6829007796329,154.10991878334673,3.0175,1.288526826206521,0.0027785654848235027,0.0,20,期間満了
JNJ,2020-06-30,2020-07-29,117.51841848792901,123.21387498091768,3.9483,22.48737087126716,0.04846437321289923,0.0,20,期間満了
AXON,2020-08-04,2020-08-10,88.09041264038085,84.17260586547852,5.3018,-20.771427959177174,-0.044474837357117776,0.0,4,シグナル
GILD,2020-08-04,2020-08-19,57.50522186682751,52.86248027418733,8.1217,-37.70695439294582,-0.08073600000000003,0.0,11,損切り
VRTX,2020-08-13,2020-08-27,270.2760455566406,272.73165219726565,1.7021,4.179688063007859,0.009085550425187112,0.0,10,シグナル
LLY,2020-08-04,2020-09-01,143.5296954070683,139.52055061917378,3.2539,-13.045356225329954,-0.027932510945028296,0.0,20,期間満了
MRVL,2020-08-24,2020-09-02,33.588792297059655,39.0201778860924,13.2787,72.12173982108914,0.1617023184697298,0.0,7,シグナル
COHR,2020-08-27,2020-09-03,44.77579367980957,41.160775201276465,10.3675,-37.478704076191946,-0.08073599999999996,0.0,5,損切り
RMD,2020-08-14,2020-09-04,167.9835296126686,166.88814939819966,2.7449,-3.0067091506958263,-0.006520759606579567,0.0,15,シグナル
TYL,2020-08-14,2020-09-04,340.3020227783203,336.1708504394531,1.3549,-5.59732540193113,-0.01213972313517014,0.0,15,シグナル
AXON,2020-08-13,2020-09-08,80.2141215270996,80.4356,5.7353,1.2702454856255372,0.0027610907990253735,0.0,17,シグナル
CTVA,2020-08-12,2020-09-09,25.36821058209675,26.707120440368712,18.1905,24.355439776896105,0.05277904225601459,0.0,19,シグナル
WTW,2020-08-14,2020-09-14,183.3879244162359,191.82454895104686,2.5143,21.212205067875175,0.04600425334256104,0.0,20,期間満了
COR,2020-09-03,2020-09-22,86.46636725536769,83.63611487465856,5.4579,-15.44723446867232,-0.03273240764643579,0.0,12,シグナル
LH,2020-09-03,2020-09-24,144.37306022985638,145.1352762577706,3.2688,2.4915317520460576,0.005279489308467332,0.0,14,シグナル
ZBRA,2020-09-10,2020-10-01,255.20399999999998,256.60454956054684,1.8272,2.5590841570312364,0.005487960849151533,0.0,15,シグナル
FDS,2020-09-14,2020-10-02,311.3030416260082,303.67896953172414,1.4877,-11.342332054666485,-0.024490837142039527,0.0,14,シグナル
DPZ,2020-09-10,2020-10-05,355.22116630892594,401.37394321707075,1.3127,60.58475024732172,0.12992687735281813,0.0,17,シグナル
FAST,2020-09-10,2020-10-05,19.44872236944204,19.202785650013436,23.9773,-5.896898502755562,-0.012645392060047365,0.0,17,シグナル
MSCI,2020-09-10,2020-10-07,328.4309842813072,326.2007247531129,1.4198,-3.1665224781302186,-0.006790648979342361,0.0,19,シグナル
EBAY,2020-09-22,2020-10-07,45.87720880499437,45.72245093564543,10.3121,-1.5958786245131478,-0.0033733061225836177,0.0,11,シグナル
TSCO,2020-09-10,2020-10-08,25.536178477290804,26.314701292628328,17.6406,13.733609576243111,0.030487052556820892,0.0,20,期間満了
FSLR,2020-09-24,2020-10-14,61.248960763549796,84.09267565917969,7.6422,174.5762379753828,0.37296493868389924,0.0,14,シグナル
ABBV,2020-10-06,2020-10-15,69.8224413959794,68.60386947054602,6.6868,-8.148346750987912,-0.01745243937436349,0.0,7,シグナル
JBHT,2020-10-05,2020-10-19,121.39119536521731,118.46996919074184,4.0044,-11.69775809306958,-0.0240645638729125,0.0,10,シグナル
WMB,2020-10-05,2020-10-22,14.524726361430675,14.456469552985961,33.4676,-2.284391562304336,-0.004699352452240726,0.0,13,シグナル
KHC,2020-10-01,2020-10-27,22.359854590828512,22.83011949005127,21.3676,10.04843226063224,0.02103166178082622,0.0,18,シグナル
PHM,2020-10-29,2020-11-09,39.88085851790433,41.715401427123155,12.2879,22.542679814190024,0.04600058718382949,0.0,7,シグナル
KR,2020-10-26,2020-11-10,28.756994758088865,27.218398013871656,17.1488,-26.385087847232057,-0.05350339133696946,0.0,11,シグナル
SBAC,2020-10-26,2020-11-10,274.80451616826304,271.32848128697634,1.7945,-6.23774459446895,-0.01264911847066699,0.0,11,シグナル
AVGO,2020-10-30,2020-11-11,31.07627888155612,32.93318889790663,15.6766,29.110035562320434,0.05975329361111488,0.0,8,シグナル
LIN,2020-10-30,2020-11-11,201.9220524909305,241.59150925988828,2.4126,95.70653140078758,0.1964592588060167,0.0,8,シグナル
EXR,2020-11-11,2020-11-19,93.04102656961402,90.31504575661229,5.5611,-15.159451899183864,-0.029298696644991552,0.0,6,シグナル
VZ,2020-10-23,2020-11-20,40.78442662101929,42.45375318010585,12.1298,20.248597296408093,0.04093048983128832,0.0,20,期間満了
CSGP,2020-10-30,2020-11-25,82.76515669555663,87.21317073364257,5.8861,26.181455429577625,0.05374259187894142,0.0,18,シグナル
APD,2020-11-17,2020-11-27,229.89935949399543,242.04121208696563,2.2631,27.4782266031508,0.052813773033966616,0.0,7,シグナル
UPS,2020-10-30,2020-11-30,123.61213298465982,131.5856326563315,3.9411,31.42435955602525,0.06450418319908115,0.0,20,期間満了
CHRW,2020-11-09,2020-12-03,83.24520628178472,80.38914033842879,6.2086,-17.73217101591962,-0.03430907401067824,0.0,17,シグナル
CHD,2020-11-11,2020-12-03,81.34711403810677,80.1810261471382,6.3605,-7.416902030505639,-0.014334717399099469,0.0,15,シグナル
MKC,2020-11-11,2020-12-03,81.11165571738881,80.60716311634631,6.379,-3.218158302050142,-0.006219730032392271,0.0,15,シグナル
AEP,2020-11-25,2020-12-17,69.33587578672255,67.72847404178114,7.4912,-12.04136795170507,-0.02318282889922357,0.0,15,シグナル
LOW,2020-11-20,2020-12-21,134.22342841543545,145.39690258697163,3.8249,42.73742135870873,0.08324533431639904,0.0,20,期間満了
CRM,2020-12-07,2020-12-24,224.41006752182054,224.23792187844296,2.2909,-0.39436845441366586,-0.0007671030327586677,0.0,13,シグナル
PGR,2020-11-27,2020-12-28,75.72732619377874,83.9672735655043,6.8573,56.50379111213374,0.10881075281385688,0.0,20,期間満了
EQIX,2020-12-02,2020-12-31,635.652055321385,627.0200657088213,0.8142,-7.028165942549322,-0.013579739954115813,0.0,20,期間満了
XEL,2020-12-02,2020-12-31,56.98591156373025,55.230193059745474,9.0828,-15.946840027992948,-0.030809694112224017,0.0,20,期間満了
MAS,2020-12-04,2021-01-05,47.092219200935276,47.935649483731645,10.8738,9.171292209071112,0.017910183404132585,0.0,20,期間満了
PNW,2020-12-23,2021-01-05,61.13396826423924,61.581269409254915,8.6162,3.854036125684047,0.007316736631299716,0.0,7,シグナル
DTE,2020-12-23,2021-01-08,85.25085782957339,84.34060457429271,6.1787,-5.624181788402666,-0.010677350098932411,0.0,10,シグナル
CNP,2020-12-24,2021-01-08,18.56568550911986,18.078433525876914,28.2092,-13.744988645696878,-0.026244761229182532,0.0,9,シグナル
BBY,2020-12-10,2021-01-11,79.52127623298806,84.08300152586702,6.4062,29.22332457124122,0.05736484006511216,0.0,20,期間満了
FIS,2020-12-28,2021-01-14,121.95131217311567,112.10545103350701,4.328,-42.612887012226224,-0.08073599999999984,0.0,12,損切り
TMUS,2021-01-19,2021-01-22,122.45716773517725,123.92397599655628,4.147,6.082853859938837,0.011978133158780154,0.0,3,シグナル
TTD,2021-01-08,2021-01-26,77.26075669555664,79.2365630493164,6.7687,13.3736404666937,0.025573220328987446,0.0,11,シグナル
DHI,2021-01-08,2021-01-26,65.55171995655996,75.87884629102712,7.9777,82.38671575847854,0.157541653236723,0.0,11,シグナル
VZ,2021-01-04,2021-01-27,41.63894931224815,40.36409590204698,12.5786,-16.035871105556453,-0.030616848677931737,0.0,16,シグナル
ETR,2020-12-31,2021-02-01,40.19825337013759,38.89344416610981,13.1499,-17.158110552045002,-0.03245935070893159,0.0,20,期間満了
ADP,2021-01-25,2021-02-01,142.37789979234236,145.60355849133882,3.6095,11.64301507402763,0.022655613713231094,0.0,5,シグナル
CRM,2021-01-08,2021-02-08,216.43163747689002,235.24847266376017,2.4162,45.465237178515736,0.08694124115232181,0.0,20,期間満了
CL,2021-01-11,2021-02-09,71.95407026423523,69.86267788924849,7.2121,-15.083330947641855,-0.029065657680052946,0.0,20,期間満了
KO,2021-01-11,2021-02-09,43.010321250917244,42.28834750932424,12.0655,-8.710974179190373,-0.016786057871576714,0.0,20,期間満了
PEP,2021-01-26,2021-02-10,117.63189905799169,117.28591494641914,4.4866,-1.5522923149814005,-0.0029412439512005307,0.0,11,シグナル
PAYX,2021-01-27,2021-02-17,72.441907907719,74.5314482461186,7.2056,15.056391862372152,0.028844358172639313,0.0,14,シグナル
DVA,2021-02-09,2021-02-17,110.70849874877929,101.77033739379786,4.8568,-43.410862068873826,-0.0807359999999999,0.0,5,損切り
PG,2021-01-26,2021-02-22,114.93797668498469,110.0165591899163,4.5918,-22.598164853855053,-0.04281802792263108,0.0,18,シグナル
PGR,2021-02-18,2021-02-22,77.09354333066237,77.6125953752434,6.4535,3.349702369703664,0.006732756365273792,0.0,2,シグナル
ALB,2021-02-22,2021-02-23,144.18021683685137,132.53968285031132,3.7108,-43.19569351725278,-0.08073600000000006,0.0,1,損切り
PKG,2021-02-01,2021-02-24,115.40918467463918,113.42243751533242,4.5651,-9.069699456951298,-0.017214809764992157,0.0,16,シグナル
TER,2021-02-02,2021-02-24,119.0245872145376,125.95696192678339,4.4604,30.92116416650117,0.05824321574625956,0.0,15,シグナル
UNH,2021-02-10,2021-02-26,300.92096521767724,298.5342868053354,1.7977,-4.290531781866889,-0.007931246699994357,0.0,11,シグナル
AWK,2021-02-24,2021-03-02,136.45879841236953,125.44166086374847,3.6932,-40.688492394567334,-0.08073600000000002,0.0,4,損切り
ROL,2021-02-24,2021-03-03,32.914731645658264,30.2573278715144,16.2155,-43.09113089962989,-0.08073600000000007,0.0,5,損切り
RMD,2021-02-18,2021-03-04,188.39262362599843,173.1825567649298,2.8387,-43.17681679851552,-0.08073600000000011,0.0,10,損切り
ELV,2021-02-10,2021-03-08,276.09933430499564,307.79983994439095,1.9593,62.1108006992672,0.11481558157028021,0.0,17,シグナル
IP,2021-02-08,2021-03-09,34.91149621648407,40.82600160314087,15.4451,91.3501271474529,0.16941426256787473,0.0,20,期間満了
AMZN,2021-03-01,2021-03-19,156.5196163330078,151.34033287353515,3.3948,-17.58263148821777,-0.03309031532797347,0.0,14,シグナル
AAPL,2021-03-08,2021-03-19,117.66953910684876,116.48077043714416,4.5461,-5.404261249344131,-0.010102603262728514,0.0,9,シグナル
CMG,2021-03-09,2021-03-19,27.47996658325195,28.73619178314209,19.5478,24.55643896241247,0.04571421861392523,0.0,8,シグナル
WAB,2021-02-22,2021-03-22,71.12887508730623,73.19592434034348,6.6222,13.688413563463314,0.029060620605908395,0.0,20,期間満了
TMUS,2021-02-24,2021-03-24,112.01848656415976,119.0217269606745,4.7646,33.36763919323414,0.0625186128764877,0.0,20,期間満了
TMO,2021-03-08,2021-03-25,439.27357494594355,438.0171397308898,1.062,-1.3343341983870687,-0.0028602567664316077,0.0,13,シグナル
LOW,2021-03-08,2021-03-29,144.08494150705607,172.90644509573352,3.7127,107.0055963736828,0.20003133767636658,0.0,15,シグナル
DLTR,2021-03-04,2021-03-30,101.88144305419921,115.5075184753418,5.0796,69.2150127092359,0.133744428942705,0.0,18,シグナル
NKE,2021-03-29,2021-04-14,120.95318071108247,121.30480586554837,4.5897,1.6138539714521585,0.002907117881470361,0.0,11,シグナル
PANW,2021-03-23,2021-04-16,54.0265202545166,61.63065630493164,10.1373,77.0854083838725,0.1407482105934696,0.0,17,シグナル
LLY,2021-03-23,2021-04-21,175.91914458626994,181.5225367105835,3.1132,17.44448036141307,0.03185208828460233,0.0,20,期間満了
BKR,2021-04-15,2021-05-03,17.832617379219116,18.049680556620046,31.719,6.885026923980149,0.01217225563611777,0.0,12,シグナル
CIEN,2021-05-04,2021-05-11,51.0408,52.438015542602535,11.3171,15.812428017187244,0.027374483601404046,0.0,5,シグナル
UAL,2021-04-22,2021-05-12,52.38187215270996,52.078302932739255,10.8015,-3.2790029295134673,-0.00579531061978262,0.0,14,シグナル
EBAY,2021-05-04,2021-05-12,52.429570320632116,54.32999124485107,11.0174,20.937697490489995,0.036247119947712174,0.0,6,シグナル
HBAN,2021-04-26,2021-05-13,11.941193411245193,11.9775891833939,47.634,1.7336762105314847,0.003047917481550216,0.0,13,シグナル
AMGN,2021-05-03,2021-05-13,203.14934280414136,210.83070638430036,2.8384,21.802782385923365,0.037811412402966586,0.0,8,シグナル
HAL,2021-04-27,2021-05-25,17.535711700099245,20.24212636138097,32.4101,87.71516981360674,0.15433731504985934,0.0,20,期間満了
NRG,2021-05-11,2021-05-27,30.493850697070027,28.031899167191384,19.3329,-47.59666273199082,-0.08073599999999992,0.0,12,損切り
INTC,2021-04-30,2021-05-28,52.43894482950867,52.62269938010881,10.8932,2.0016750705974573,0.003504161862859185,0.0,20,期間満了
WDAY,2021-05-12,2021-05-28,232.5058633300781,230.71527390136717,2.4874,-4.453912144975675,-0.007701265693110517,0.0,12,シグナル
CDNS,2021-05-06,2021-06-03,125.89063291625976,122.94156891479491,4.298,-12.675077078295885,-0.023425603106042896,0.0,19,シグナル
SWKS,2021-05-12,2021-06-04,140.62408773994392,145.5914316304927,4.1126,20.428698484270853,0.035323563483198366,0.0,16,シグナル
ON,2021-05-14,2021-06-04,36.949534167480465,38.139462170410155,15.8055,18.807407050305187,0.03220414085698953,0.0,14,シグナル
DIS,2021-05-25,2021-06-04,170.391498557483,170.4387715893907,3.5203,0.1664152542247166,0.0002774377378444353,0.0,7,シグナル
GPN,2021-06-01,2021-06-04,185.5326710794296,184.619825261542,3.2378,-2.955612189156568,-0.0049201351577417085,0.0,3,シグナル
AMAT,2021-05-14,2021-06-14,116.62681267989745,130.91224544753072,5.0074,71.53287604064678,0.12248840930637546,0.0,20,期間満了
